metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_connecting,1784713447,0.698900,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_tls_handshaking,1784713447,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_sending,1784713447,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_waiting,1784713447,100.891400,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_receiving,1784713447,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_failed,1784713447,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
checks,1784713447,1.000000,status is 200,,,,,,,,application_workload,,,,,,,
data_sent,1784713447,74.000000,,,,,,,,,application_workload,,,,,,,
data_received,1784713447,269.000000,,,,,,,,,application_workload,,,,,,,
iteration_duration,1784713447,101.590300,,,,,,,,,application_workload,,,,,,,
iterations,1784713447,1.000000,,,,,,,,,application_workload,,,,,,,
vus,1784713448,0.000000,,,,,,,,,,,,,,,,
vus_max,1784713448,20.000000,,,,,,,,,,,,,,,,
http_reqs,1784713448,1.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_duration,1784713448,99.924200,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_blocked,1784713448,1.197500,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_connecting,1784713448,1.197500,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_tls_handshaking,1784713448,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_sending,1784713448,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_waiting,1784713448,99.924200,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_receiving,1784713448,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_failed,1784713448,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
checks,1784713448,1.000000,status is 200,,,,,,,,application_workload,,,,,,,
data_sent,1784713448,74.000000,,,,,,,,,application_workload,,,,,,,
data_received,1784713448,269.000000,,,,,,,,,application_workload,,,,,,,
iteration_duration,1784713448,101.121700,,,,,,,,,application_workload,,,,,,,
iterations,1784713448,1.000000,,,,,,,,,application_workload,,,,,,,
vus,1784713449,0.000000,,,,,,,,,,,,,,,,
vus_max,1784713449,20.000000,,,,,,,,,,,,,,,,
http_reqs,1784713449,1.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_duration,1784713449,100.101200,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_blocked,1784713449,0.913200,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_connecting,1784713449,0.913200,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_tls_handshaking,1784713449,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_sending,1784713449,1.953200,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_waiting,1784713449,98.148000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_receiving,1784713449,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_failed,1784713449,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
checks,1784713449,1.000000,status is 200,,,,,,,,application_workload,,,,,,,
data_sent,1784713449,74.000000,,,,,,,,,application_workload,,,,,,,
data_received,1784713449,269.000000,,,,,,,,,application_workload,,,,,,,
iteration_duration,1784713449,101.590600,,,,,,,,,application_workload,,,,,,,
iterations,1784713449,1.000000,,,,,,,,,application_workload,,,,,,,
vus,1784713450,0.000000,,,,,,,,,,,,,,,,
vus_max,1784713450,20.000000,,,,,,,,,,,,,,,,
http_reqs,1784713450,1.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_duration,1784713450,100.883500,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_blocked,1784713450,0.375900,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_connecting,1784713450,0.375900,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_tls_handshaking,1784713450,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_sending,1784713450,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_waiting,1784713450,100.883500,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_receiving,1784713450,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_failed,1784713450,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
checks,1784713450,1.000000,status is 200,,,,,,,,application_workload,,,,,,,
data_sent,1784713450,74.000000,,,,,,,,,application_workload,,,,,,,
data_received,1784713450,268.000000,,,,,,,,,application_workload,,,,,,,
iteration_duration,1784713450,101.771100,,,,,,,,,application_workload,,,,,,,
iterations,1784713450,1.000000,,,,,,,,,application_workload,,,,,,,
vus,1784713451,0.000000,,,,,,,,,,,,,,,,
vus_max,1784713451,20.000000,,,,,,,,,,,,,,,,
http_reqs,1784713451,1.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_duration,1784713451,100.766100,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_blocked,1784713451,0.430300,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_connecting,1784713451,0.430300,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_tls_handshaking,1784713451,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_sending,1784713451,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_waiting,1784713451,100.766100,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_receiving,1784713451,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_failed,1784713451,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
checks,1784713451,1.000000,status is 200,,,,,,,,application_workload,,,,,,,
data_sent,1784713451,74.000000,,,,,,,,,application_workload,,,,,,,
data_received,1784713451,268.000000,,,,,,,,,application_workload,,,,,,,
iteration_duration,1784713451,101.734600,,,,,,,,,application_workload,,,,,,,
iterations,1784713451,1.000000,,,,,,,,,application_workload,,,,,,,
vus,1784713452,0.000000,,,,,,,,,,,,,,,,
vus_max,1784713452,20.000000,,,,,,,,,,,,,,,,
http_reqs,1784713452,1.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_duration,1784713452,100.004800,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_blocked,1784713452,0.828200,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_connecting,1784713452,0.828200,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_tls_handshaking,1784713452,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_sending,1784713452,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_waiting,1784713452,100.004800,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_receiving,1784713452,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_failed,1784713452,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
checks,1784713452,1.000000,status is 200,,,,,,,,application_workload,,,,,,,
data_sent,1784713452,74.000000,,,,,,,,,application_workload,,,,,,,
data_received,1784713452,269.000000,,,,,,,,,application_workload,,,,,,,
iteration_duration,1784713452,100.833000,,,,,,,,,application_workload,,,,,,,
iterations,1784713452,1.000000,,,,,,,,,application_workload,,,,,,,
vus,1784713453,0.000000,,,,,,,,,,,,,,,,
vus_max,1784713453,20.000000,,,,,,,,,,,,,,,,
http_reqs,1784713453,1.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_duration,1784713453,86.551500,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_blocked,1784713453,0.641300,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_connecting,1784713453,0.641300,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_tls_handshaking,1784713453,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_sending,1784713453,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_waiting,1784713453,86.551500,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_receiving,1784713453,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_failed,1784713453,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
checks,1784713453,1.000000,status is 200,,,,,,,,application_workload,,,,,,,
data_sent,1784713453,74.000000,,,,,,,,,application_workload,,,,,,,
data_received,1784713453,268.000000,,,,,,,,,application_workload,,,,,,,
iteration_duration,1784713453,91.700900,,,,,,,,,application_workload,,,,,,,
iterations,1784713453,1.000000,,,,,,,,,application_workload,,,,,,,
vus,1784713454,0.000000,,,,,,,,,,,,,,,,
vus_max,1784713454,20.000000,,,,,,,,,,,,,,,,
http_reqs,1784713454,1.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_duration,1784713454,195.938700,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_blocked,1784713454,5.207800,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_connecting,1784713454,5.207800,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_tls_handshaking,1784713454,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_sending,1784713454,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_waiting,1784713454,195.393800,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_receiving,1784713454,0.544900,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_failed,1784713454,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
checks,1784713454,1.000000,status is 200,,,,,,,,application_workload,,,,,,,
data_sent,1784713454,74.000000,,,,,,,,,application_workload,,,,,,,
data_received,1784713454,269.000000,,,,,,,,,application_workload,,,,,,,
iteration_duration,1784713454,201.146500,,,,,,,,,application_workload,,,,,,,
iterations,1784713454,1.000000,,,,,,,,,application_workload,,,,,,,
vus,1784713455,0.000000,,,,,,,,,,,,,,,,
vus_max,1784713455,20.000000,,,,,,,,,,,,,,,,
http_reqs,1784713455,1.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_duration,1784713455,199.762300,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_blocked,1784713455,0.815800,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_connecting,1784713455,0.303300,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_tls_handshaking,1784713455,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_sending,1784713455,0.527100,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_waiting,1784713455,199.235200,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_receiving,1784713455,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_failed,1784713455,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
checks,1784713455,1.000000,status is 200,,,,,,,,application_workload,,,,,,,
data_sent,1784713455,74.000000,,,,,,,,,application_workload,,,,,,,
data_received,1784713455,269.000000,,,,,,,,,application_workload,,,,,,,
iteration_duration,1784713455,200.606400,,,,,,,,,application_workload,,,,,,,
iterations,1784713455,1.000000,,,,,,,,,application_workload,,,,,,,
vus,1784713456,0.000000,,,,,,,,,,,,,,,,
vus_max,1784713456,20.000000,,,,,,,,,,,,,,,,
http_reqs,1784713456,1.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_duration,1784713456,195.238200,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_blocked,1784713456,5.006000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_connecting,1784713456,5.006000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_tls_handshaking,1784713456,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_sending,1784713456,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_waiting,1784713456,195.238200,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_receiving,1784713456,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
http_req_failed,1784713456,0.000000,,,,true,,GET,http://localhost:8080/work,HTTP/1.1,application_workload,,200,,,http://localhost:8080/work,,
checks,1784713456,1.000000,status is 200,,,,,,,,application_workload,,,,,,,
data_sent,1784713456,74.000000,,,,,,,,,application_workload,,,,,,,
data_received,1784713456,269.000000,,,,,,,,,application_workload,,,,,,,
iteration_duration,1784713456,200.782700,,,,,,,,,application_workload,,,,,,,
iterations,1784713456,1.000000,,,,,,,,,application_workload,,,,,,,
vus,1784713457,0.000000,,,,,,,,,,,,,,,,
vus_max,1784713457,20.000000,,,,,,,,,,,,,,,,
